,Sub,HRU1,Area.ha.Input.std,Slope,SlpLgth.m.,Ovrlnd_N,CondII_CN,TimeConc.hr.,ESCO,EPCO,sub,HRU2,input.std.area.ha,LULC,Sub.1,HRU3,Area_ha,SoilName,Hydgrp,MaxRtDpth_mm,Albedo,USLE_K,USLE_P,USLE_LS,ProfileAWC_mm,IniSoilH2O_mm,CheckPart1VsPart2,CheckPart1VsPart3,AreaTimesSWATCN2
1054,3,1054,3.25,0.074,60.98,0.1,69.23,0.363,0.91,0.57,3,1054,3.25,BERM,3,1054,3.25,Udorthents-Urban,B,1000,0.28,0,1,1.33,100,62.778,TRUE,TRUE,224.9975
1055,3,1055,5.57,0.015,121.95,0.1,69.23,0.884,0.91,0.57,3,1055,5.57,BERM,3,1055,5.57,Udorthents-Urban,B,1000,0.28,0,1,0.23,100,62.778,TRUE,TRUE,385.6111
1056,3,1056,0.19,0.062,60.98,0.1,79.34,0.379,0.91,0.57,3,1056,0.19,BERM,3,1056,0.19,Ridgebury,C,1650,0.1,0.55,1,1.03,280.5,176.092,TRUE,TRUE,15.0746
1057,3,1057,0.09,0.098,60.98,0.1,84,0.33,0.91,0.57,3,1057,0.09,BERM,3,1057,0.09,Water,D,25.4,0.23,0,1,2.04,4.064,2.551,TRUE,TRUE,7.56
1058,3,1058,0.19,0.127,24.39,0.1,79.34,0.177,0.91,0.57,3,1058,0.19,BERM,3,1058,0.19,Wareham,C,1650,0.1,0.2,1,1.78,280.5,176.092,TRUE,TRUE,15.0746
1059,3,1059,1.95,0.028,91.46,0.1,79.34,0.615,0.91,0.57,3,1059,1.95,BERM,3,1059,1.95,Wareham,C,1650,0.1,0.2,1,0.42,280.5,176.092,TRUE,TRUE,154.713
1060,3,1060,1.11,0.067,60.98,0.1,79.34,0.371,0.91,0.57,3,1060,1.11,BERM,3,1060,1.11,Wareham,C,1650,0.1,0.2,1,1.15,280.5,176.092,TRUE,TRUE,88.0674
1061,3,1061,0.09,0.131,24.39,0.1,79.34,0.175,0.91,0.57,3,1061,0.09,BERM,3,1061,0.09,Raypol,C,1650,0.23,0.49,1,1.87,280.5,176.092,TRUE,TRUE,7.1406
1062,3,1062,0.28,0.05,60.98,0.1,79.34,0.404,0.91,0.57,3,1062,0.28,BERM,3,1062,0.28,Raypol,C,1650,0.23,0.49,1,0.76,280.5,176.092,TRUE,TRUE,22.2152
1063,3,1063,2.41,0.019,121.95,0.1,79.34,0.821,0.91,0.57,3,1063,2.41,BERM,3,1063,2.41,Raypol,C,1650,0.23,0.49,1,0.29,280.5,176.092,TRUE,TRUE,191.2094
1064,3,1064,0.74,0.068,60.98,0.1,84,0.369,0.91,0.57,3,1064,0.74,BERM,3,1064,0.74,Swansea,D,1650,0.16,0,1,1.18,264,165.733,TRUE,TRUE,62.16
1065,3,1065,3.44,0.022,91.46,0.1,84,0.663,0.91,0.57,3,1065,3.44,BERM,3,1065,3.44,Swansea,D,1650,0.16,0,1,0.31,264,165.733,TRUE,TRUE,288.96
1066,3,1066,0.09,0.135,24.39,0.1,84,0.173,0.91,0.57,3,1066,0.09,BERM,3,1066,0.09,Swansea,D,1650,0.16,0,1,1.96,264,165.733,TRUE,TRUE,7.56
1067,3,1067,1.67,0.069,60.98,0.1,84,0.369,0.91,0.57,3,1067,1.67,BERM,3,1067,1.67,Freetown,D,1650,0.2,0,1,1.2,264,165.734,TRUE,TRUE,140.28
1068,3,1068,4.83,0.026,91.46,0.1,84,0.632,0.91,0.57,3,1068,4.83,BERM,3,1068,4.83,Freetown,D,1650,0.2,0,1,0.38,264,165.734,TRUE,TRUE,405.72
1069,3,1069,0.09,0.082,60.98,0.1,84,0.349,0.91,0.57,3,1069,0.09,BERM,3,1069,0.09,Whitman,D,1650,0.3,0.49,1,1.56,264,165.733,TRUE,TRUE,7.56
1070,3,1070,0.28,0.022,91.46,0.1,84,0.66,0.91,0.57,3,1070,0.28,BERM,3,1070,0.28,Whitman,D,1650,0.3,0.49,1,0.31,264,165.733,TRUE,TRUE,23.52
1071,3,1071,0.09,0.129,24.39,0.1,84,0.176,0.91,0.57,3,1071,0.09,BERM,3,1071,0.09,Whitman,D,1650,0.3,0.49,1,1.82,264,165.733,TRUE,TRUE,7.56
1072,3,1072,2.04,0.026,91.46,0.1,69.23,0.629,0.91,0.57,3,1072,2.04,BERM,3,1072,2.04,Hollis-Rock_outc,B,1000,0.28,0,1,0.38,100,62.778,TRUE,TRUE,141.2292
1073,3,1073,2.32,0.063,60.98,0.1,69.23,0.379,0.91,0.57,3,1073,2.32,BERM,3,1073,2.32,Hollis-Rock_outc,B,1000,0.28,0,1,1.05,100,62.778,TRUE,TRUE,160.6136
1074,3,1074,2.32,0.059,60.98,0.1,69.23,0.387,0.91,0.57,3,1074,2.32,BERM,3,1074,2.32,Haven,B,1650,0.16,0.37,1,0.96,330,207.167,TRUE,TRUE,160.6136
1075,3,1075,23.68,0.016,121.95,0.1,69.23,0.881,0.91,0.57,3,1075,23.68,BERM,3,1075,23.68,Haven,B,1650,0.16,0.37,1,0.24,330,207.167,TRUE,TRUE,1639.3664
1076,3,1076,0.09,0.136,24.39,0.1,52.13,0.173,0.91,0.57,3,1076,0.09,BERM,3,1076,0.09,Merrimac,A,1650,0.3,0.32,1,1.98,363,227.884,TRUE,TRUE,4.6917
1077,3,1077,6.87,0.02,91.46,0.1,52.13,0.685,0.91,0.57,3,1077,6.87,BERM,3,1077,6.87,Merrimac,A,1650,0.3,0.32,1,0.28,363,227.884,TRUE,TRUE,358.1331
1078,3,1078,2.04,0.065,60.98,0.1,52.13,0.376,0.91,0.57,3,1078,2.04,BERM,3,1078,2.04,Merrimac,A,1650,0.3,0.32,1,1.1,363,227.884,TRUE,TRUE,106.3452
1079,3,1079,0.65,0.018,121.95,0.1,52.13,0.833,0.91,0.57,3,1079,0.65,BERM,3,1079,0.65,Windsor,A,1650,0.3,0.2,1,0.27,363,227.884,TRUE,TRUE,33.8845
1080,3,1080,1.49,0.029,91.46,0.1,52.13,0.609,0.91,0.57,3,1080,1.49,BERM,3,1080,1.49,Windsor,A,1650,0.3,0.2,1,0.44,363,227.884,TRUE,TRUE,77.6737
1081,3,1081,0.09,0.119,60.98,0.1,52.13,0.312,0.91,0.57,3,1081,0.09,BERM,3,1081,0.09,Windsor,A,1650,0.3,0.2,1,2.76,363,227.884,TRUE,TRUE,4.6917
1082,3,1082,0.84,0.071,60.98,0.1,52.13,0.365,0.91,0.57,3,1082,0.84,BERM,3,1082,0.84,Windsor,A,1650,0.3,0.2,1,1.25,363,227.884,TRUE,TRUE,43.7892
1083,3,1083,5.94,0.083,60.98,0.1,79.34,0.353,0.91,0.57,3,1083,5.94,BERM,3,1083,5.94,Montauk,C,1650,0.3,0.28,1,1.58,280.5,176.092,TRUE,TRUE,471.2796
1084,3,1084,1.3,0.137,24.39,0.1,79.34,0.174,0.91,0.57,3,1084,1.3,BERM,3,1084,1.3,Montauk,C,1650,0.3,0.28,1,2,280.5,176.092,TRUE,TRUE,103.142
1085,3,1085,0.19,0.138,24.39,0.1,79.34,0.172,0.91,0.57,3,1085,0.19,BERM,3,1085,0.19,Paxton,C,1650,0.3,0.32,1,2.02,280.5,176.092,TRUE,TRUE,15.0746
1086,3,1086,0.56,0.076,60.98,0.1,79.34,0.357,0.91,0.57,3,1086,0.56,BERM,3,1086,0.56,Paxton,C,1650,0.3,0.32,1,1.39,280.5,176.092,TRUE,TRUE,44.4304
1087,3,1087,0.19,0.033,91.46,0.1,79.34,0.584,0.91,0.57,3,1087,0.19,BERM,3,1087,0.19,Paxton,C,1650,0.3,0.32,1,0.52,280.5,176.092,TRUE,TRUE,15.0746
1088,3,1088,0.28,0.121,24.39,0.1,79.34,0.179,0.91,0.57,3,1088,0.28,BERM,3,1088,0.28,Scituate,C,1650,0.23,0.32,1,1.65,280.5,176.092,TRUE,TRUE,22.2152
1089,3,1089,5.85,0.03,91.46,0.1,79.34,0.606,0.91,0.57,3,1089,5.85,BERM,3,1089,5.85,Scituate,C,1650,0.23,0.32,1,0.46,280.5,176.092,TRUE,TRUE,464.139
1090,3,1090,3.34,0.066,60.98,0.1,79.34,0.375,0.91,0.57,3,1090,3.34,BERM,3,1090,3.34,Scituate,C,1650,0.23,0.32,1,1.13,280.5,176.092,TRUE,TRUE,264.9956
1091,3,1091,0.28,0.271,9.15,0.1,69.23,0.078,0.91,0.57,3,1091,0.28,BERM,3,1091,0.28,Charlton,B,1650,0.23,0.32,1,3.37,330,207.167,TRUE,TRUE,19.3844
1092,3,1092,23.31,0.066,60.98,0.1,69.23,0.39,0.91,0.57,3,1092,23.31,BERM,3,1092,23.31,Narragansett,B,1650,0.23,0,1,1.13,330,207.167,TRUE,TRUE,1613.7513
1093,3,1093,1.58,0.152,24.39,0.1,69.23,0.169,0.91,0.57,3,1093,1.58,BERM,3,1093,1.58,Narragansett,B,1650,0.23,0,1,2.36,330,207.167,TRUE,TRUE,109.3834
1094,3,1094,34.55,0.028,91.46,0.1,69.23,0.639,0.91,0.57,3,1094,34.55,BERM,3,1094,34.55,Narragansett,B,1650,0.23,0,1,0.42,330,207.167,TRUE,TRUE,2391.8965
1095,3,1095,0.65,0.133,24.39,0.1,69.23,0.175,0.91,0.57,3,1095,0.65,BERM,3,1095,0.65,Narragansett,B,1650,0.23,0,1,1.91,330,207.167,TRUE,TRUE,44.9995
1096,3,1096,2.79,0.084,60.98,0.1,69.23,0.349,0.91,0.57,3,1096,2.79,BERM,3,1096,2.79,Narragansett,B,1650,0.23,0,1,1.61,330,207.167,TRUE,TRUE,193.1517
1097,3,1097,0.46,0.035,91.46,0.1,69.23,0.574,0.91,0.57,3,1097,0.46,BERM,3,1097,0.46,Narragansett,B,1650,0.23,0,1,0.56,330,207.167,TRUE,TRUE,31.8458
1098,3,1098,2.88,0.077,60.98,0.1,69.23,0.358,0.91,0.57,3,1098,2.88,BERM,3,1098,2.88,Canton,B,1650,0.23,0.32,1,1.42,330,207.167,TRUE,TRUE,199.3824
1099,3,1099,1.11,0.026,91.46,0.1,69.23,0.628,0.91,0.57,3,1099,1.11,BERM,3,1099,1.11,Canton,B,1650,0.23,0.32,1,0.38,330,207.167,TRUE,TRUE,76.8453
1100,3,1100,0.37,0.16,24.39,0.1,69.23,0.165,0.91,0.57,3,1100,0.37,BERM,3,1100,0.37,Canton,B,1650,0.23,0.32,1,2.56,330,207.167,TRUE,TRUE,25.6151
1101,3,1101,0.28,0.102,60.98,0.1,69.23,0.327,0.91,0.57,3,1101,0.28,BERM,3,1101,0.28,Canton,B,1650,0.23,0.32,1,2.17,330,207.167,TRUE,TRUE,19.3844
1102,3,1102,0.19,0.124,24.39,0.1,69.23,0.178,0.91,0.57,3,1102,0.19,BERM,3,1102,0.19,Canton,B,1650,0.23,0.32,1,1.71,330,207.167,TRUE,TRUE,13.1537
1103,3,1103,0.46,0.187,18.29,0.1,69.23,0.133,0.91,0.57,3,1103,0.46,BERM,3,1103,0.46,Canton,B,1650,0.23,0.32,1,2.78,330,207.167,TRUE,TRUE,31.8458
1104,3,1104,0.19,0.023,91.46,0.1,69.23,0.651,0.91,0.57,3,1104,0.19,BERM,3,1104,0.19,Canton,B,1650,0.23,0.32,1,0.33,330,207.167,TRUE,TRUE,13.1537
1105,3,1105,0.93,0.064,60.98,0.1,69.23,0.376,0.91,0.57,3,1105,0.93,BERM,3,1105,0.93,Canton,B,1650,0.23,0.32,1,1.08,330,207.167,TRUE,TRUE,64.3839
1106,3,1106,1.21,0.069,60.98,0.1,69.23,0.368,0.91,0.57,3,1106,1.21,BERM,3,1106,1.21,Charlton-Urban_l,B,1000,0.28,0,1,1.2,100,62.778,TRUE,TRUE,83.7683
1107,3,1107,0.93,0.03,91.46,0.1,69.23,0.602,0.91,0.57,3,1107,0.93,BERM,3,1107,0.93,Charlton-Urban_l,B,1000,0.28,0,1,0.46,100,62.778,TRUE,TRUE,64.3839
1108,3,1108,0.09,0.011,121.95,0.1,69.23,0.965,0.91,0.57,3,1108,0.09,BERM,3,1108,0.09,"Udorthents,_sand",B,1000,0.28,0,1,0.17,100,62.778,TRUE,TRUE,6.2307
1109,3,1109,0.37,0.131,24.39,0.1,69.23,0.175,0.91,0.57,3,1109,0.37,BERM,3,1109,0.37,"Udorthents,_sand",B,1000,0.28,0,1,1.87,100,62.778,TRUE,TRUE,25.6151
1110,3,1110,0.37,0.081,60.98,0.1,69.23,0.35,0.91,0.57,3,1110,0.37,BERM,3,1110,0.37,"Udorthents,_sand",B,1000,0.28,0,1,1.53,100,62.778,TRUE,TRUE,25.6151
1111,3,1111,0.37,0.026,91.46,0.1,69.23,0.628,0.91,0.57,3,1111,0.37,BERM,3,1111,0.37,"Udorthents,_loam",B,1000,0.28,0,1,0.38,100,62.778,TRUE,TRUE,25.6151
1112,3,1112,0.28,0.058,60.98,0.1,69.23,0.387,0.91,0.57,3,1112,0.28,BERM,3,1112,0.28,"Udorthents,_loam",B,1000,0.28,0,1,0.93,100,62.778,TRUE,TRUE,19.3844
1113,3,1113,0.19,0.124,24.39,0.1,69.23,0.178,0.91,0.57,3,1113,0.19,BERM,3,1113,0.19,"Udorthents,_loam",B,1000,0.28,0,1,1.71,100,62.778,TRUE,TRUE,13.1537
1114,3,1114,0.09,0.07,60.98,0.1,69.23,0.365,0.91,0.57,3,1114,0.09,BERM,3,1114,0.09,"Udorthents,_wet",B,1000,0.28,0,1,1.23,100,62.778,TRUE,TRUE,6.2307
1115,3,1115,2.14,0.138,24.39,0.1,79.34,0.174,0.91,0.57,3,1115,2.14,BERM,3,1115,2.14,Broadbrook,C,1650,0.3,0,1,2.02,280.5,176.092,TRUE,TRUE,169.7876
1116,3,1116,2.14,0.1,60.98,0.1,79.34,0.33,0.91,0.57,3,1116,2.14,BERM,3,1116,2.14,Broadbrook,C,1650,0.3,0,1,2.11,280.5,176.092,TRUE,TRUE,169.7876
1117,3,1117,0.74,0.029,91.46,0.1,84,0.608,0.91,0.57,3,1117,0.74,BERM,3,1117,0.74,Saco,D,1650,0.16,0.49,1,0.44,264,165.733,TRUE,TRUE,62.16
1118,3,1118,1.02,0.086,60.98,0.1,84,0.345,0.91,0.57,3,1118,1.02,BERM,3,1118,1.02,Saco,D,1650,0.16,0.49,1,1.67,264,165.733,TRUE,TRUE,85.68
1119,3,1119,0.65,0.019,121.95,0.1,84,0.82,0.91,0.57,3,1119,0.65,BERM,3,1119,0.65,Birdsall,D,1650,0.16,0.49,1,0.29,264,165.733,TRUE,TRUE,54.6
1120,3,1120,0.37,0.076,60.98,0.1,84,0.357,0.91,0.57,3,1120,0.37,BERM,3,1120,0.37,Birdsall,D,1650,0.16,0.49,1,1.39,264,165.733,TRUE,TRUE,31.08
1121,3,1121,0.09,0.122,24.39,0.1,84,0.179,0.91,0.57,3,1121,0.09,BERM,3,1121,0.09,Birdsall,D,1650,0.16,0.49,1,1.67,264,165.733,TRUE,TRUE,7.56
1122,3,1122,5.94,0.027,91.46,0.1,55,0.626,0.91,0.57,3,1122,5.94,FRST,3,1122,5.94,Charlton,B,1650,0.23,0.32,1,0.4,330,207.167,TRUE,TRUE,326.7
1123,3,1123,4.36,0.149,24.39,0.1,55,0.172,0.91,0.57,3,1123,4.36,FRST,3,1123,4.36,Charlton,B,1650,0.23,0.32,1,2.29,330,207.167,TRUE,TRUE,239.8
1124,3,1124,16.16,0.077,60.98,0.1,55,0.368,0.91,0.57,3,1124,16.16,FRST,3,1124,16.16,Charlton,B,1650,0.23,0.32,1,1.42,330,207.167,TRUE,TRUE,888.8
1125,3,1125,5.39,0.029,91.46,0.1,55,0.612,0.91,0.57,3,1125,5.39,FRST,3,1125,5.39,Charlton,B,1650,0.23,0.32,1,0.44,330,207.167,TRUE,TRUE,296.45
1126,3,1126,10.49,0.078,60.98,0.1,55,0.363,0.91,0.57,3,1126,10.49,FRST,3,1126,10.49,Charlton,B,1650,0.23,0.32,1,1.44,330,207.167,TRUE,TRUE,576.95
1127,3,1127,5.02,0.162,18.29,0.1,55,0.143,0.91,0.57,3,1127,5.02,FRST,3,1127,5.02,Charlton,B,1650,0.23,0.32,1,2.2,330,207.167,TRUE,TRUE,276.1
1128,3,1128,3.9,0.163,18.29,0.1,55,0.142,0.91,0.57,3,1128,3.9,FRST,3,1128,3.9,Charlton,B,1650,0.23,0.32,1,2.22,330,207.167,TRUE,TRUE,214.5
1129,3,1129,0.84,0.095,60.98,0.1,55,0.334,0.91,0.57,3,1129,0.84,FRST,3,1129,0.84,Charlton,B,1650,0.23,0.32,1,1.95,330,207.167,TRUE,TRUE,46.2
1130,3,1130,6.41,0.088,60.98,0.1,55,0.347,0.91,0.57,3,1130,6.41,FRST,3,1130,6.41,Hollis-Rock_outc,B,1000,0.28,0,1,1.73,100,62.778,TRUE,TRUE,352.55
1131,3,1131,1.67,0.027,91.46,0.1,55,0.622,0.91,0.57,3,1131,1.67,FRST,3,1131,1.67,Hollis-Rock_outc,B,1000,0.28,0,1,0.4,100,62.778,TRUE,TRUE,91.85
1132,3,1132,8.17,0.155,24.39,0.1,55,0.173,0.91,0.57,3,1132,8.17,FRST,3,1132,8.17,Hollis-Rock_outc,B,1000,0.28,0,1,2.44,100,62.778,TRUE,TRUE,449.35
1133,3,1133,0.09,0.022,91.46,0.1,55,0.659,0.91,0.57,3,1133,0.09,FRST,3,1133,0.09,Rock_outcrop-Hol,B,1000,0.28,0,1,0.31,100,62.778,TRUE,TRUE,4.95
1134,3,1134,3.06,0.164,18.29,0.1,55,0.141,0.91,0.57,3,1134,3.06,FRST,3,1134,3.06,Rock_outcrop-Hol,B,1000,0.28,0,1,2.25,100,62.778,TRUE,TRUE,168.3
1135,3,1135,1.67,0.089,60.98,0.1,55,0.342,0.91,0.57,3,1135,1.67,FRST,3,1135,1.67,Rock_outcrop-Hol,B,1000,0.28,0,1,1.76,100,62.778,TRUE,TRUE,91.85
1136,3,1136,116.18,0.074,60.98,0.1,55,0.434,0.91,0.57,3,1136,116.18,FRST,3,1136,116.18,Narragansett,B,1650,0.23,0,1,1.33,330,207.167,TRUE,TRUE,6389.9
1137,3,1137,68.35,0.029,91.46,0.1,55,0.654,0.91,0.57,3,1137,68.35,FRST,3,1137,68.35,Narragansett,B,1650,0.23,0,1,0.44,330,207.167,TRUE,TRUE,3759.25
1138,3,1138,24.05,0.144,24.39,0.1,55,0.189,0.91,0.57,3,1138,24.05,FRST,3,1138,24.05,Narragansett,B,1650,0.23,0,1,2.17,330,207.167,TRUE,TRUE,1322.75
1139,3,1139,2.6,0.032,91.46,0.1,55,0.592,0.91,0.57,3,1139,2.6,FRST,3,1139,2.6,Narragansett,B,1650,0.23,0,1,0.5,330,207.167,TRUE,TRUE,143
1140,3,1140,20.25,0.085,60.98,0.1,55,0.361,0.91,0.57,3,1140,20.25,FRST,3,1140,20.25,Narragansett,B,1650,0.23,0,1,1.64,330,207.167,TRUE,TRUE,1113.75
1141,3,1141,32.88,0.169,18.29,0.1,55,0.161,0.91,0.57,3,1141,32.88,FRST,3,1141,32.88,Narragansett,B,1650,0.23,0,1,2.36,330,207.167,TRUE,TRUE,1808.4
1142,3,1142,0.09,0.127,24.39,0.1,55,0.176,0.91,0.57,3,1142,0.09,FRST,3,1142,0.09,Scio,B,1650,0.23,0.49,1,1.78,330,207.167,TRUE,TRUE,4.95
1143,3,1143,14.95,0.02,121.95,0.1,55,0.819,0.91,0.57,3,1143,14.95,FRST,3,1143,14.95,Scio,B,1650,0.23,0.49,1,0.31,330,207.167,TRUE,TRUE,822.25
1144,3,1144,3.34,0.065,60.98,0.1,55,0.377,0.91,0.57,3,1144,3.34,FRST,3,1144,3.34,Scio,B,1650,0.23,0.49,1,1.1,330,207.167,TRUE,TRUE,183.7
1145,3,1145,2.51,0.177,18.29,0.1,55,0.137,0.91,0.57,3,1145,2.51,FRST,3,1145,2.51,Haven,B,1650,0.16,0.37,1,2.54,330,207.167,TRUE,TRUE,138.05
1146,3,1146,51.17,0.023,91.46,0.1,55,0.687,0.91,0.57,3,1146,51.17,FRST,3,1146,51.17,Haven,B,1650,0.16,0.37,1,0.33,330,207.167,TRUE,TRUE,2814.35
1147,3,1147,38.82,0.07,60.98,0.1,55,0.394,0.91,0.57,3,1147,38.82,FRST,3,1147,38.82,Haven,B,1650,0.16,0.37,1,1.23,330,207.167,TRUE,TRUE,2135.1
1148,3,1148,1.11,0.14,24.39,0.1,35,0.173,0.91,0.57,3,1148,1.11,FRST,3,1148,1.11,Hinckley,A,1650,0.3,0.24,1,2.07,363,227.884,TRUE,TRUE,38.85
1149,3,1149,22.85,0.025,91.46,0.1,35,0.653,0.91,0.57,3,1149,22.85,FRST,3,1149,22.85,Hinckley,A,1650,0.3,0.24,1,0.36,363,227.884,TRUE,TRUE,799.75
1150,3,1150,16.9,0.071,60.98,0.1,35,0.378,0.91,0.57,3,1150,16.9,FRST,3,1150,16.9,Hinckley,A,1650,0.3,0.24,1,1.25,363,227.884,TRUE,TRUE,591.5
1151,3,1151,17.83,0.03,91.46,0.1,35,0.615,0.91,0.57,3,1151,17.83,FRST,3,1151,17.83,Hinckley,A,1650,0.3,0.24,1,0.46,363,227.884,TRUE,TRUE,624.05
1152,3,1152,23.59,0.073,60.98,0.1,35,0.379,0.91,0.57,3,1152,23.59,FRST,3,1152,23.59,Hinckley,A,1650,0.3,0.24,1,1.31,363,227.884,TRUE,TRUE,825.65
1153,3,1153,3.25,0.145,24.39,0.1,35,0.173,0.91,0.57,3,1153,3.25,FRST,3,1153,3.25,Hinckley,A,1650,0.3,0.24,1,2.19,363,227.884,TRUE,TRUE,113.75
1154,3,1154,4.74,0.159,24.39,0.1,35,0.169,0.91,0.57,3,1154,4.74,FRST,3,1154,4.74,Hinckley,A,1650,0.3,0.24,1,2.54,363,227.884,TRUE,TRUE,165.9
1155,3,1155,4.27,0.032,91.46,0.1,35,0.593,0.91,0.57,3,1155,4.27,FRST,3,1155,4.27,Hinckley,A,1650,0.3,0.24,1,0.5,363,227.884,TRUE,TRUE,149.45
1156,3,1156,10.96,0.075,60.98,0.1,35,0.367,0.91,0.57,3,1156,10.96,FRST,3,1156,10.96,Hinckley,A,1650,0.3,0.24,1,1.36,363,227.884,TRUE,TRUE,383.6
1157,3,1157,4.46,0.152,24.39,0.1,35,0.171,0.91,0.57,3,1157,4.46,FRST,3,1157,4.46,Hinckley,A,1650,0.3,0.24,1,2.36,363,227.884,TRUE,TRUE,156.1
1158,3,1158,1.67,0.087,60.98,0.1,35,0.344,0.91,0.57,3,1158,1.67,FRST,3,1158,1.67,Hinckley,A,1650,0.3,0.24,1,1.7,363,227.884,TRUE,TRUE,58.45
1159,3,1159,0.09,0.019,121.95,0.1,35,0.819,0.91,0.57,3,1159,0.09,FRST,3,1159,0.09,Hinckley,A,1650,0.3,0.24,1,0.29,363,227.884,TRUE,TRUE,3.15
1160,3,1160,20.9,0.027,91.46,0.1,35,0.637,0.91,0.57,3,1160,20.9,FRST,3,1160,20.9,Merrimac,A,1650,0.3,0.32,1,0.4,363,227.884,TRUE,TRUE,731.5
1161,3,1161,1.02,0.129,24.39,0.1,35,0.177,0.91,0.57,3,1161,1.02,FRST,3,1161,1.02,Merrimac,A,1650,0.3,0.32,1,1.82,363,227.884,TRUE,TRUE,35.7
1162,3,1162,20.06,0.069,60.98,0.1,35,0.383,0.91,0.57,3,1162,20.06,FRST,3,1162,20.06,Merrimac,A,1650,0.3,0.32,1,1.2,363,227.884,TRUE,TRUE,702.1
1163,3,1163,1.76,0.144,24.39,0.1,35,0.172,0.91,0.57,3,1163,1.76,FRST,3,1163,1.76,Merrimac,A,1650,0.3,0.32,1,2.17,363,227.884,TRUE,TRUE,61.6
1164,3,1164,8.08,0.02,91.46,0.1,35,0.686,0.91,0.57,3,1164,8.08,FRST,3,1164,8.08,Merrimac,A,1650,0.3,0.32,1,0.28,363,227.884,TRUE,TRUE,282.8
1165,3,1165,7.34,0.074,60.98,0.1,35,0.366,0.91,0.57,3,1165,7.34,FRST,3,1165,7.34,Merrimac,A,1650,0.3,0.32,1,1.33,363,227.884,TRUE,TRUE,256.9
1166,3,1166,0.93,0.073,60.98,0.1,55,0.362,0.91,0.57,3,1166,0.93,FRST,3,1166,0.93,Deerfield,B,1650,0.23,0,1,1.31,330,207.167,TRUE,TRUE,51.15
1167,3,1167,2.88,0.02,91.46,0.1,55,0.681,0.91,0.57,3,1167,2.88,FRST,3,1167,2.88,Deerfield,B,1650,0.23,0,1,0.28,330,207.167,TRUE,TRUE,158.4
1168,3,1168,0.74,0.091,60.98,0.1,55,0.339,0.91,0.57,3,1168,0.74,FRST,3,1168,0.74,Sudbury,B,1650,0.3,0.28,1,1.82,330,207.167,TRUE,TRUE,40.7
1169,3,1169,0.19,0.136,24.39,0.1,55,0.173,0.91,0.57,3,1169,0.19,FRST,3,1169,0.19,Sudbury,B,1650,0.3,0.28,1,1.98,330,207.167,TRUE,TRUE,10.45
1170,3,1170,2.14,0.015,121.95,0.1,55,0.881,0.91,0.57,3,1170,2.14,FRST,3,1170,2.14,Sudbury,B,1650,0.3,0.28,1,0.23,330,207.167,TRUE,TRUE,117.7
1171,3,1171,1.11,0.143,24.39,0.1,55,0.171,0.91,0.57,3,1171,1.11,FRST,3,1171,1.11,Tisbury,B,1650,0.44,0.49,1,2.14,330,207.167,TRUE,TRUE,61.05
1172,3,1172,6.78,0.067,60.98,0.1,55,0.376,0.91,0.57,3,1172,6.78,FRST,3,1172,6.78,Tisbury,B,1650,0.44,0.49,1,1.15,330,207.167,TRUE,TRUE,372.9
1173,3,1173,22.47,0.02,121.95,0.1,55,0.824,0.91,0.57,3,1173,22.47,FRST,3,1173,22.47,Tisbury,B,1650,0.44,0.49,1,0.31,330,207.167,TRUE,TRUE,1235.85
1174,3,1174,0.28,0.13,24.39,0.1,55,0.175,0.91,0.57,3,1174,0.28,FRST,3,1174,0.28,Tisbury,B,1650,0.44,0.49,1,1.84,330,207.167,TRUE,TRUE,15.4
1175,3,1175,3.99,0.023,91.46,0.1,55,0.655,0.91,0.57,3,1175,3.99,FRST,3,1175,3.99,Tisbury,B,1650,0.44,0.49,1,0.33,330,207.167,TRUE,TRUE,219.45
1176,3,1176,1.49,0.078,60.98,0.1,55,0.355,0.91,0.57,3,1176,1.49,FRST,3,1176,1.49,Tisbury,B,1650,0.44,0.49,1,1.44,330,207.167,TRUE,TRUE,81.95
1177,3,1177,6.41,0.074,60.98,0.1,70,0.365,0.91,0.57,3,1177,6.41,FRST,3,1177,6.41,Montauk,C,1650,0.3,0.28,1,1.33,280.5,176.092,TRUE,TRUE,448.7
1178,3,1178,4.09,0.029,91.46,0.1,70,0.611,0.91,0.57,3,1178,4.09,FRST,3,1178,4.09,Montauk,C,1650,0.3,0.28,1,0.44,280.5,176.092,TRUE,TRUE,286.3
1179,3,1179,1.39,0.134,24.39,0.1,70,0.175,0.91,0.57,3,1179,1.39,FRST,3,1179,1.39,Montauk,C,1650,0.3,0.28,1,1.93,280.5,176.092,TRUE,TRUE,97.3
1180,3,1180,3.99,0.1,60.98,0.1,70,0.332,0.91,0.57,3,1180,3.99,FRST,3,1180,3.99,Montauk,C,1650,0.3,0.28,1,2.11,280.5,176.092,TRUE,TRUE,279.3
1181,3,1181,8.73,0.151,24.39,0.1,70,0.175,0.91,0.57,3,1181,8.73,FRST,3,1181,8.73,Montauk,C,1650,0.3,0.28,1,2.34,280.5,176.092,TRUE,TRUE,611.1
1182,3,1182,0.09,0.107,60.98,0.1,70,0.322,0.91,0.57,3,1182,0.09,FRST,3,1182,0.09,Montauk,C,1650,0.3,0.28,1,2.34,280.5,176.092,TRUE,TRUE,6.3
